CodigoPais;Zona;SucursalAlquiler;Mes;Fecha;Res_CY;Res_LY;Dias_CY;Dias_LY;Rental_rate_rev_CY;Rental_rate_rev_LY;Ancillaries_CY;Ancillaries_LY;SDR_CY;SDR_LY;Origin_App;Brand
ES;Andalusia;SVQ;1/3/20;31/3/20;10;2;88;14;325,6502603;84,711;0;0;0;0;Sigger;InterRent
ES;Andalusia;SVQ;1/4/20;1/4/20;11;3;99;21;641,2030926;176,2397;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/4/20;1/4/20;7;1;50;6;393,2258;56,6117;0;0;0;0;Sigger;InterRent
ES;Andalusia;SVQ;1/4/20;3/4/20;2;;17;;219,5908;;0;;0;;Sigger;InterRent
ES;Andalusia;SVQ;1/4/20;3/4/20;3;1;24;5;208,2892562;109,1141;0;0;0;0;Sigger;Rhodium
ES;Andalusia;SVQ;1/4/20;4/4/20;32;12;311;131;4633,931822;1262,839066;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/4/20;5/4/20;2;;11;;203,9604174;;0;;0;;Sigger;Rhodium
ES;Andalusia;SVQ;1/4/20;6/4/20;29;4;226;37;3420,57229;350,9792835;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/4/20;8/4/20;;1;;1;;70;;0;;0;Sigger;InterRent
ES;Andalusia;SVQ;1/4/20;8/4/20;5;2;32;16;450,6388612;167,8522769;0;0;0;0;Sigger;Rhodium
ES;Andalusia;SVQ;1/4/20;9/4/20;23;7;158;67;2178,283408;530,5930339;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/4/20;10/4/20;3;1;20;11;196,4958678;105,1900826;0;0;0;0;Sigger;Rhodium
ES;Andalusia;SVQ;1/4/20;11/4/20;8;9;52;80;1001,480345;1911,998135;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/4/20;11/4/20;2;;13;;443,7279;;0;;0;;Sigger;InterRent
ES;Andalusia;SVQ;1/4/20;11/4/20;;8;;75;;811,0578512;;0;;0;Sigger;Rhodium
ES;Andalusia;SVQ;1/4/20;12/4/20;18;7;120;57;1216,878196;967,4423983;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/4/20;13/4/20;4;1;27;4;345,7875934;146,7365;0;0;0;0;Sigger;InterRent
ES;Andalusia;SVQ;1/4/20;13/4/20;;4;;32;;327,9586777;;0;;0;Sigger;Rhodium
ES;Andalusia;SVQ;1/4/20;14/4/20;16;16;128;115;1391,866632;2184,121455;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/4/20;14/4/20;2;4;23;31;269,6653;666,1874;0;0;0;0;Sigger;InterRent
ES;Andalusia;SVQ;1/4/20;16/4/20;7;2;42;12;335,8145;269,0891;0;0;0;0;Sigger;InterRent
ES;Andalusia;SVQ;1/4/20;16/4/20;2;6;8;49;73,4085;512,7520661;0;0;0;0;Sigger;Rhodium
ES;Andalusia;SVQ;1/4/20;17/4/20;14;10;63;55;519,2021058;1006,030112;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/4/20;18/4/20;3;3;21;19;260,3411;221,9421488;0;0;0;0;Sigger;Rhodium
ES;Andalusia;SVQ;1/4/20;19/4/20;14;2;102;12;883,0602355;336,4297521;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/4/20;19/4/20;3;;42;;501,9102777;;0;;0;;Sigger;InterRent
ES;Andalusia;SVQ;1/4/20;19/4/20;2;6;14;50;543,8015;728,8181818;0;0;0;0;Sigger;Rhodium
ES;Andalusia;SVQ;1/4/20;20/4/20;13;23;92;168;1168,083105;1665,616104;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/4/20;21/4/20;5;7;44;45;534,2852;401,8367;0;0;0;0;Sigger;InterRent
ES;Andalusia;SVQ;1/4/20;21/4/20;1;1;4;7;48,6618;69,256;0;0;0;0;Sigger;Rhodium
ES;Andalusia;SVQ;1/4/20;22/4/20;8;12;78;89;679,1591793;852,7407025;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/4/20;22/4/20;3;2;11;15;89,466;181,4537;0;0;0;0;Sigger;InterRent
ES;Andalusia;SVQ;1/4/20;24/4/20;2;3;9;16;87,9546;348,9818628;0;0;0;0;Sigger;InterRent
ES;Andalusia;SVQ;1/4/20;24/4/20;1;1;9;2;81,953;49,7164;0;0;0;0;Sigger;Rhodium
ES;Andalusia;SVQ;1/4/20;25/4/20;16;15;142;111;1593,144384;1096,546668;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/4/20;26/4/20;1;1;6;17;43,9012;163,5123967;0;0;0;0;Sigger;Rhodium
ES;Andalusia;SVQ;1/4/20;27/4/20;18;8;160;61;1518,334015;654,3458983;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/4/20;27/4/20;2;2;20;9;157,3948;82,1191;0;0;0;0;Sigger;InterRent
ES;Andalusia;SVQ;1/4/20;28/4/20;26;7;213;70;1726,671745;712,2334686;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/4/20;29/4/20;2;7;10;50;100,6767793;495,1012554;0;0;0;0;Sigger;InterRent
ES;Andalusia;SVQ;1/4/20;29/4/20;2;2;15;22;107,6707;340,9678529;0;0;0;0;Sigger;Rhodium
ES;Andalusia;SVQ;1/4/20;30/4/20;48;33;256;216;2173,455494;2603,532322;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/4/20;30/4/20;9;9;38;54;350,1267595;512,3966934;0;0;0;0;Sigger;InterRent
ES;Andalusia;SVQ;1/5/20;1/5/20;6;4;30;31;236,7663;291,3316917;0;0;0;0;Sigger;InterRent
ES;Andalusia;SVQ;1/5/20;1/5/20;2;2;10;13;238,6378;166,443;0;0;0;0;Sigger;Rhodium
ES;Andalusia;SVQ;1/5/20;2/5/20;13;9;97;64;980,1891959;573,3713;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/5/20;3/5/20;3;1;18;6;163,2493008;62,3142;0;0;0;0;Sigger;Rhodium
ES;Andalusia;SVQ;1/5/20;4/5/20;11;8;98;64;658,8346512;573,1267405;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/5/20;4/5/20;2;2;12;14;156,5375;94,717;0;0;0;0;Sigger;InterRent
ES;Andalusia;SVQ;1/5/20;4/5/20;1;;6;;52,33884298;;0;;0;;Sigger;Rhodium
ES;Andalusia;SVQ;1/5/20;5/5/20;12;5;96;65;681,3122132;534,861257;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/5/20;6/5/20;2;2;18;24;104,3747;248,3851182;0;0;0;0;Sigger;InterRent
ES;Andalusia;SVQ;1/5/20;6/5/20;3;1;13;7;121,8236;35,744;0;0;0;0;Sigger;Rhodium
ES;Andalusia;SVQ;1/5/20;7/5/20;22;11;134;110;1564,157069;1166,018602;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/5/20;7/5/20;;3;;22;;188,7965;;0;;0;Sigger;InterRent
ES;Andalusia;SVQ;1/5/20;9/5/20;3;4;15;34;206,0528;296,6354;0;0;0;0;Sigger;InterRent
ES;Andalusia;SVQ;1/5/20;9/5/20;1;1;5;3;63,70247934;58,66115702;0;0;0;0;Sigger;Rhodium
ES;Andalusia;SVQ;1/5/20;10/5/20;17;10;158;68;914,0238686;561,3131975;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/5/20;11/5/20;1;;10;;90,1945;;0;;0;;Sigger;Rhodium
ES;Andalusia;SVQ;1/5/20;12/5/20;11;11;80;108;853,3329917;855,7011223;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/5/20;12/5/20;1;3;4;20;27,24793388;175,6224;0;0;0;0;Sigger;InterRent
ES;Andalusia;SVQ;1/5/20;12/5/20;1;1;15;4;81,2752;49,5811;0;0;0;0;Sigger;Rhodium
ES;Andalusia;SVQ;1/5/20;13/5/20;8;8;62;56;422,781624;495,0390446;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/5/20;14/5/20;2;2;14;22;96,9091;213,5299;0;0;0;0;Sigger;InterRent
ES;Andalusia;SVQ;1/5/20;14/5/20;2;;11;;81,9382;;0;;0;;Sigger;Rhodium
ES;Andalusia;SVQ;1/5/20;15/5/20;22;11;146;53;1379,138161;492,8814132;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/5/20;15/5/20;2;1;10;2;118,6505;45,1536;0;0;0;0;Sigger;InterRent
ES;Andalusia;SVQ;1/5/20;17/5/20;2;3;19;24;119,8751;186,3369;0;0;0;0;Sigger;InterRent
ES;Andalusia;SVQ;1/5/20;17/5/20;1;;12;;85,0878;;0;;0;;Sigger;Rhodium
ES;Andalusia;SVQ;1/5/20;18/5/20;10;4;90;34;510,9209372;393,0173;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/5/20;19/5/20;3;;18;;150,3544;;0;;0;;Sigger;Rhodium
ES;Andalusia;SVQ;1/5/20;20/5/20;11;6;74;60;567,317281;573,0663041;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/5/20;20/5/20;4;2;21;21;107,3182;191,8686;0;0;0;0;Sigger;InterRent
ES;Andalusia;SVQ;1/5/20;20/5/20;2;;10;;71,7158;;0;;0;;Sigger;Rhodium
ES;Andalusia;SVQ;1/5/20;21/5/20;20;11;98;73;873,9897769;619,4621678;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/5/20;22/5/20;;3;;31;;275,3492488;;0;;0;Sigger;InterRent
ES;Andalusia;SVQ;1/5/20;22/5/20;2;3;9;9;94,8502;163,1594;0;0;0;0;Sigger;Rhodium
ES;Andalusia;SVQ;1/5/20;23/5/20;24;11;209;96;1800,980301;761,1889603;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/5/20;23/5/20;;7;;66;;591,5609;;0;;0;Sigger;InterRent
ES;Andalusia;SVQ;1/5/20;25/5/20;2;2;15;16;141,175;228,5074;0;0;0;0;Sigger;InterRent
ES;Andalusia;SVQ;1/5/20;25/5/20;1;;10;;47,5466;;0;;0;;Sigger;Rhodium
ES;Andalusia;SVQ;1/5/20;26/5/20;13;6;120;57;1118,285302;524,1472901;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/5/20;27/5/20;;3;;22;;204,2064033;;0;;0;Sigger;Rhodium
ES;Andalusia;SVQ;1/5/20;28/5/20;18;9;132;59;1096,769409;611,9853008;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/5/20;28/5/20;3;3;21;24;106,1697;219,9089;0;0;0;0;Sigger;InterRent
ES;Andalusia;SVQ;1/5/20;28/5/20;3;1;13;3;103,3662;70,4598;0;0;0;0;Sigger;Rhodium
ES;Andalusia;SVQ;1/5/20;29/5/20;7;8;29;62;332,0773;524,3329;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/5/20;30/5/20;2;3;12;27;194,9315;291,7571;0;0;0;0;Sigger;InterRent
ES;Andalusia;SVQ;1/5/20;30/5/20;1;1;7;7;80,7851;69,39669421;0;0;0;0;Sigger;Rhodium
ES;Andalusia;SVQ;1/5/20;31/5/20;15;7;169;87;1063,793559;858,4014579;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/5/20;31/5/20;2;1;27;10;131,5275;93,2446;0;0;0;0;Sigger;InterRent
ES;Andalusia;SVQ;1/6/20;1/6/20;3;2;37;13;300,6728463;103,6364;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/6/20;2/6/20;2;;11;;91,049;;0;;0;;Sigger;Rhodium
ES;Andalusia;SVQ;1/6/20;3/6/20;7;5;60;42;672,4797901;408,1334;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/6/20;3/6/20;2;4;15;43;78,18428595;420,7095;0;0;0;0;Sigger;InterRent
ES;Andalusia;SVQ;1/6/20;4/6/20;6;8;38;54;278,0532;495,6278;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/6/20;5/6/20;1;;10;;157,0487;;0;;0;;Sigger;InterRent
ES;Andalusia;SVQ;1/6/20;5/6/20;1;;20;;253,8196;;0;;0;;Sigger;Rhodium
ES;Andalusia;SVQ;1/6/20;6/6/20;5;14;32;130;248,6314331;1173,15092;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/6/20;6/6/20;1;3;10;34;100,1803;512,0185;0;0;0;0;Sigger;InterRent
ES;Andalusia;SVQ;1/6/20;8/6/20;;1;;10;;86,0653;;0;;0;Sigger;InterRent
ES;Andalusia;SVQ;1/6/20;9/6/20;2;5;12;51;114,1651;417,117;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/6/20;11/6/20;4;11;20;68;349,7847711;771,3692711;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/6/20;11/6/20;2;3;9;22;91,962;411,5846488;0;0;0;0;Sigger;InterRent
ES;Andalusia;SVQ;1/6/20;12/6/20;4;3;34;28;262,3862124;270,422643;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/6/20;13/6/20;1;2;7;14;69,4215;136,157;0;0;0;0;Sigger;InterRent
ES;Andalusia;SVQ;1/6/20;13/6/20;;1;;9;;81,21487603;;0;;0;Sigger;Rhodium
ES;Andalusia;SVQ;1/6/20;14/6/20;3;;23;;206,6567983;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/6/20;14/6/20;;1;;7;;73,5538;;0;;0;Sigger;InterRent
ES;Andalusia;SVQ;1/6/20;16/6/20;1;1;21;11;198,8261;141,9645;0;0;0;0;Sigger;InterRent
ES;Andalusia;SVQ;1/6/20;17/6/20;5;2;36;26;467,2875372;281,0895777;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/6/20;18/6/20;;1;;17;;153,9338843;;0;;0;Sigger;Rhodium
ES;Andalusia;SVQ;1/6/20;19/6/20;7;5;44;39;369,7514893;397,3672;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/6/20;19/6/20;1;2;3;14;29,1859;131,5184;0;0;0;0;Sigger;InterRent
ES;Andalusia;SVQ;1/6/20;20/6/20;13;11;82;106;764,9357595;1254,189783;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/6/20;21/6/20;1;;7;;33,0579;;0;;0;;Sigger;InterRent
ES;Andalusia;SVQ;1/6/20;21/6/20;1;1;14;7;192,028;101,9752066;0;0;0;0;Sigger;Rhodium
ES;Andalusia;SVQ;1/6/20;22/6/20;1;3;8;36;118,785124;384,1322314;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/6/20;22/6/20;;1;;10;;90,6934;;0;;0;Sigger;InterRent
ES;Andalusia;SVQ;1/6/20;24/6/20;;1;;3;;30,9374;;0;;0;Sigger;InterRent
ES;Andalusia;SVQ;1/6/20;24/6/20;1;;7;;67,3554;;0;;0;;Sigger;Rhodium
ES;Andalusia;SVQ;1/6/20;25/6/20;7;3;66;30;753,819824;336,2616;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/6/20;27/6/20;3;10;26;113;288,8095785;1503,865981;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/6/20;27/6/20;;2;;16;;138,1418;;0;;0;Sigger;InterRent
ES;Andalusia;SVQ;1/6/20;28/6/20;6;3;76;32;647,3953446;338,8082686;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/6/20;29/6/20;;1;;14;;209,366;;0;;0;Sigger;InterRent
ES;Andalusia;SVQ;1/6/20;30/6/20;7;;98;;1330,17313;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/7/20;2/7/20;4;3;47;46;809,292414;706,9498587;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/7/20;4/7/20;4;5;80;85;2215,038146;1602,992362;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/7/20;4/7/20;;3;;47;;907,0277;;0;;0;Sigger;InterRent
ES;Andalusia;SVQ;1/7/20;5/7/20;4;;71;;1093,922195;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/7/20;7/7/20;3;;29;;569,0297587;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/7/20;7/7/20;;1;;14;;223,1403;;0;;0;Sigger;InterRent
ES;Andalusia;SVQ;1/7/20;9/7/20;;1;;13;;211,2253;;0;;0;Sigger;InterRent
ES;Andalusia;SVQ;1/7/20;10/7/20;4;3;68;27;1508,603938;257,846857;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/7/20;12/7/20;2;1;28;13;454,5592364;200,6813;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/7/20;12/7/20;;1;;14;;249,4132231;;0;;0;Sigger;InterRent
ES;Andalusia;SVQ;1/7/20;12/7/20;;1;;18;;121,6115702;;0;;0;Sigger;Rhodium
ES;Andalusia;SVQ;1/7/20;13/7/20;;1;;16;;266,2268;;0;;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/7/20;14/7/20;;1;;14;;262,4954;;0;;0;Sigger;InterRent
ES;Andalusia;SVQ;1/7/20;15/7/20;1;1;13;18;149,2436;413,3395;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/7/20;16/7/20;;2;;22;;242,4793388;;0;;0;Sigger;Rhodium
ES;Andalusia;SVQ;1/7/20;17/7/20;;1;;10;;152,4512;;0;;0;Sigger;InterRent
ES;Andalusia;SVQ;1/7/20;18/7/20;12;3;169;46;3091,285215;739,8114281;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/7/20;20/7/20;1;;8;;99,89256198;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/7/20;23/7/20;4;1;46;14;909,5257;321,4863;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/7/20;25/7/20;6;1;79;23;1029,942302;272,5223;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/7/20;25/7/20;;1;;14;;138,8016529;;0;;0;Sigger;Rhodium
ES;Andalusia;SVQ;1/7/20;26/7/20;4;2;70;31;1119,139499;600,356;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/7/20;27/7/20;;1;;11;;167,6964;;0;;0;Sigger;InterRent
ES;Andalusia;SVQ;1/7/20;28/7/20;3;4;26;62;367,7518;1171,648764;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/7/20;28/7/20;1;2;9;31;194,6115702;516,7255;0;0;0;0;Sigger;InterRent
ES;Andalusia;SVQ;1/7/20;30/7/20;;1;;19;;154,6363636;;0;;0;Sigger;Rhodium
ES;Andalusia;SVQ;1/7/20;31/7/20;4;3;71;55;750,7425727;1001,628193;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/8/20;1/8/20;15;4;206;58;4561,524669;1130,7126;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/8/20;2/8/20;1;;21;;444,9241;;0;;0;;Sigger;Rhodium
ES;Andalusia;SVQ;1/8/20;3/8/20;3;;26;;273,2687033;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/8/20;3/8/20;1;;12;;182,281;;0;;0;;Sigger;InterRent
ES;Andalusia;SVQ;1/8/20;4/8/20;8;3;123;58;1851,229916;1004,311726;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/8/20;6/8/20;8;1;112;14;1633,968634;326,3817;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/8/20;8/8/20;14;2;194;23;3465,48168;549,0408;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/8/20;8/8/20;1;;1;;85,92561983;;0;;0;;Sigger;InterRent
ES;Andalusia;SVQ;1/8/20;9/8/20;6;2;81;23;1409,061045;434,8347107;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/8/20;10/8/20;;1;;18;;169,1652893;;0;;0;Sigger;Rhodium
ES;Andalusia;SVQ;1/8/20;11/8/20;2;;16;;405,0673;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/8/20;13/8/20;1;;11;;94,1322314;;0;;0;;Sigger;Rhodium
ES;Andalusia;SVQ;1/8/20;14/8/20;5;1;57;14;887,0659339;145,0082645;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/8/20;15/8/20;1;;14;;458,1309;;0;;0;;Sigger;Rhodium
ES;Andalusia;SVQ;1/8/20;16/8/20;;1;;10;;91,14049587;;0;;0;Sigger;Rhodium
ES;Andalusia;SVQ;1/8/20;17/8/20;2;;23;;273,0578512;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/8/20;19/8/20;2;1;21;9;308,2124;102,2564;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/8/20;21/8/20;;1;;7;;131,405;;0;;0;Sigger;InterRent
ES;Andalusia;SVQ;1/8/20;22/8/20;;1;;12;;105,365;;0;;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/8/20;24/8/20;2;3;11;39;190,1586;396,9244;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/8/20;25/8/20;;1;;11;;185,5289256;;0;;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/8/20;27/8/20;;3;;34;;368,6240463;;0;;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/8/20;27/8/20;;1;;14;;130,1826;;0;;0;Sigger;InterRent
ES;Andalusia;SVQ;1/8/20;29/8/20;;1;;7;;91,5288;;0;;0;Sigger;InterRent
ES;Andalusia;SVQ;1/8/20;30/8/20;1;4;9;63;157,9752066;661,1185157;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/9/20;2/9/20;1;;10;;130,4;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/9/20;4/9/20;1;;3;;70,85123967;;0;;0;;Sigger;InterRent
ES;Andalusia;SVQ;1/9/20;5/9/20;1;;17;;360,8760331;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/9/20;7/9/20;;2;;27;;467,6859504;;0;;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/9/20;8/9/20;1;1;16;14;205,8747;124,4762;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/9/20;10/9/20;;1;;4;;132,4380165;;0;;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/9/20;12/9/20;;2;;17;;209,5054;;0;;0;Sigger;InterRent
ES;Andalusia;SVQ;1/9/20;13/9/20;;2;;29;;245,4374942;;0;;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/9/20;16/9/20;1;1;7;10;70,81818182;82,3471;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/9/20;24/9/20;;1;;3;;36,18;;0;;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/9/20;26/9/20;;2;;27;;356,7053;;0;;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/9/20;29/9/20;2;1;14;7;123,3719083;69,16528926;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/10/20;1/10/20;2;3;11;37;868,7272727;439,6611736;0;0;0;0;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/10/20;3/10/20;;2;;22;;233,4974;;0;;0;Sigger;InterRent
ES;Andalusia;SVQ;1/10/20;8/10/20;1;;7;;85,5785124;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;SVQ;1/10/20;10/10/20;;2;;15;;177,2203;;0;;0;Sigger;InterRent
ES;Andalusia;SVQ;1/10/20;11/10/20;1;;7;;149,5868;;0;;0;;Sigger;Goldcar/Pulsar
ES;Andalusia;SVT;1/1/20;1/1/20;5;;18;;129,7634;;240,1736;;161,157;;Sigger;Rhodium
ES;Andalusia;SVT;1/1/20;2/1/20;18;9;67;36;878,7243;643,1319;1392,9443;766,1302;269,4215;303,8845;Sigger;Goldcar/Pulsar
ES;Andalusia;SVT;1/1/20;3/1/20;2;1;7;4;43,6024;40,7524;51,9421;0;107,438;0;Sigger;Rhodium
ES;Andalusia;SVT;1/1/20;4/1/20;11;14;44;48;389,792;254,5633;846,3894;988,9921;186,1157;200,8264;Sigger;Goldcar/Pulsar
ES;Andalusia;SVT;1/1/20;4/1/20;;1;;7;;48,6777;;37,1901;;0;Sigger;Rhodium
ES;Andalusia;SVT;1/1/20;5/1/20;7;7;25;25;180,6383;237,4462;598,023;321,3223;0;93,3884;Sigger;Goldcar/Pulsar
ES;Andalusia;SVT;1/1/20;6/1/20;1;5;6;14;37,7698;138,0072;77,4298;228,8616;53,719;53,719;Sigger;Rhodium
ES;Andalusia;SVT;1/1/20;7/1/20;17;7;142;23;706,1354;200,5261;2265,5858;358,4712;303,0579;203,3058;Sigger;Goldcar/Pulsar
ES;Andalusia;SVT;1/1/20;9/1/20;;1;;3;;16,0941;;65,0062;;53,719;Sigger;Rhodium
ES;Andalusia;SVT;1/1/20;10/1/20;12;9;44;48;329,4007;183,8822;780,5517;730,5455;71,0744;21,4876;Sigger;Goldcar/Pulsar
ES;Andalusia;SVT;1/1/20;11/1/20;1;;6;;34,1455;;125,5786;;0;;Sigger;Rhodium
ES;Andalusia;SVT;1/1/20;12/1/20;8;7;37;21;151,5542;139,3306;285,6051;552,6863;126,4473;197,5207;Sigger;Goldcar/Pulsar
ES;Andalusia;SVT;1/1/20;13/1/20;8;12;65;52;467,4775;288,2681;873,5271;1183,5126;76,8595;43,8016;Sigger;Goldcar/Pulsar
ES;Andalusia;SVT;1/1/20;14/1/20;1;;8;;32,964;;93,4793;;53,719;;Sigger;Rhodium
ES;Andalusia;SVT;1/1/20;15/1/20;14;7;75;13;337,1004;128,3425;1052,5188;390,6715;359,5043;34,7108;Sigger;Goldcar/Pulsar
ES;Andalusia;SVT;1/1/20;17/1/20;3;;24;;112,2578;;85,0827;;53,719;;Sigger;Rhodium
ES;Andalusia;SVT;1/1/20;18/1/20;8;8;22;31;153,8061;162,074;293,2295;437,031;98,3472;58,6777;Sigger;Goldcar/Pulsar
ES;Andalusia;SVT;1/1/20;19/1/20;1;;1;;2,3603;;50,7913;;0;;Sigger;Rhodium
ES;Andalusia;SVT;1/1/20;20/1/20;6;13;21;42;244,514;264,7113;439,463;686,0333;86,7107;148,7604;Sigger;Goldcar/Pulsar
ES;Andalusia;SVT;1/1/20;21/1/20;7;13;19;49;53,1577;165,763;387,2542;1094,8391;69,4216;35,5371;Sigger;Goldcar/Pulsar
ES;Andalusia;SVT;1/1/20;22/1/20;1;;1;;7,68;;27,0446;;0;;Sigger;Rhodium
